ParName	Value	Gradient
effort_devs[16]	0.00113081	-1.08051e-06
effort_devs[17]	0.387094	-2.27192e-06
effort_devs[18]	0.374606	-4.70536e-07
effort_devs[19]	0.0560135	1.87501e-06
effort_devs[20]	-0.130093	1.58996e-06
effort_devs[21]	-0.293949	1.05281e-06
effort_devs[22]	-0.266355	1.08124e-07
effort_devs[23]	-0.104125	2.18594e-06
effort_devs[24]	-0.363571	7.80327e-07
effort_devs[25]	-0.0291413	1.57384e-06
effort_devs[26]	0.189379	1.12139e-06
effort_devs[27]	0.160513	-3.43547e-07
effort_devs[28]	0.00113081	-7.12399e-07
effort_devs[29]	0.387094	-8.96541e-07
effort_devs[30]	0.374606	-2.37918e-06
effort_devs[31]	0.0560135	-9.49847e-07
effort_devs[32]	-0.130093	4.39532e-07
effort_devs[33]	-0.293949	3.36252e-07
effort_devs[34]	-0.266355	-4.63692e-07
effort_devs[35]	-0.104125	1.29723e-06
effort_devs[36]	-0.363571	-8.76663e-07
effort_devs[37]	-0.0291413	-6.33594e-07
effort_devs[38]	0.189378	3.5071e-07
effort_devs[39]	0.160513	-3.53372e-07
effort_devs[40]	0.00113082	-4.35178e-07
effort_devs[41]	0.387094	3.20783e-07
effort_devs[42]	0.374606	-5.77325e-07
effort_devs[43]	0.0560135	3.82327e-08
effort_devs[44]	-0.130093	7.73811e-07
effort_devs[45]	-0.293949	4.62878e-07
effort_devs[46]	-0.266355	-4.40918e-07
effort_devs[47]	-0.104125	1.26699e-06
effort_devs[48]	-0.363571	-9.60833e-07
effort_devs[49]	-0.0291413	-7.50082e-07
effort_devs[50]	0.189378	3.03532e-07
effort_devs[51]	0.160513	-3.58077e-07
effort_devs[52]	0.00113082	-4.2746e-07
effort_devs[53]	0.387094	3.59749e-07
effort_devs[54]	0.374606	-4.76061e-07
effort_devs[55]	0.0560135	1.24084e-07
effort_devs[56]	-0.130093	8.04134e-07
effort_devs[57]	-0.293949	4.76438e-07
effort_devs[58]	-0.266355	-4.35879e-07
effort_devs[59]	-0.104125	1.26988e-06
effort_devs[60]	-0.363571	-9.57686e-07
effort_devs[61]	-0.0291413	-7.46191e-07
effort_devs[62]	0.189378	3.04642e-07
effort_devs[63]	0.160513	-3.57835e-07
effort_devs[64]	0.00113082	-4.27407e-07
effort_devs[65]	0.387094	3.59775e-07
effort_devs[66]	0.374606	-4.76362e-07
effort_devs[67]	0.0560135	1.23855e-07
effort_devs[68]	-0.130093	8.04053e-07
effort_devs[69]	-0.293949	4.76402e-07
effort_devs[70]	-0.266355	-4.3589e-07
effort_devs[71]	-0.104125	1.26988e-06
effort_devs[72]	-0.363571	-9.57691e-07
effort_devs[73]	-0.0291413	-7.46196e-07
effort_devs[74]	0.189378	3.0464e-07
effort_devs[75]	0.160513	-3.57839e-07
effort_devs[76]	0.00113082	-4.27406e-07
effort_devs[77]	0.387094	3.59774e-07
effort_devs[78]	0.374606	-4.76362e-07
effort_devs[79]	0.0560135	1.23855e-07
effort_devs[80]	-0.130093	8.04053e-07
effort_devs[81]	-0.293949	4.764e-07
effort_devs[82]	-0.266355	-4.35892e-07
effort_devs[83]	-0.104125	1.26988e-06
effort_devs[84]	-0.363571	-9.5769e-07
effort_devs[85]	-0.0291413	-7.46196e-07
effort_devs[86]	0.189378	3.04642e-07
effort_devs[87]	0.160513	-3.57834e-07
effort_devs[88]	0.00113082	-4.27409e-07
effort_devs[89]	0.387094	3.59776e-07
effort_devs[90]	0.374606	-4.76362e-07
effort_devs[91]	0.0560135	1.23855e-07
effort_devs[92]	-0.130093	8.04053e-07
effort_devs[93]	-0.293949	4.76401e-07
effort_devs[94]	-0.266355	-4.35892e-07
effort_devs[95]	-0.104125	1.26988e-06
effort_devs[96]	-0.363571	-9.5769e-07
effort_devs[97]	-0.0291413	-7.46196e-07
effort_devs[98]	0.189378	3.04641e-07
effort_devs[99]	0.160513	-3.57836e-07
effort_devs[100]	0.00113082	-4.2741e-07
effort_devs[101]	0.387094	3.59775e-07
effort_devs[102]	0.374606	-4.76362e-07
effort_devs[103]	0.0560135	1.23855e-07
effort_devs[104]	-0.130093	8.04054e-07
effort_devs[105]	-0.293949	4.76401e-07
effort_devs[106]	-0.266355	-4.35891e-07
effort_devs[107]	-0.104125	1.26988e-06
effort_devs[108]	-0.363571	-9.57689e-07
effort_devs[109]	-0.0291413	-7.46196e-07
effort_devs[110]	0.189378	3.04641e-07
effort_devs[111]	0.160513	-3.57838e-07
effort_devs[112]	0.00113082	-4.2741e-07
effort_devs[113]	0.387094	3.59775e-07
effort_devs[114]	0.374606	-4.76362e-07
effort_devs[115]	0.0560135	1.23855e-07
effort_devs[116]	-0.130093	8.04053e-07
effort_devs[117]	-0.293949	4.764e-07
effort_devs[118]	-0.266355	-4.35891e-07
effort_devs[119]	-0.104125	1.26988e-06
effort_devs[120]	-0.363571	-9.5769e-07
effort_devs[121]	-0.0291413	-7.46196e-07
effort_devs[122]	0.189378	3.04641e-07
effort_devs[123]	0.160513	-3.57837e-07
effort_devs[124]	0.00113082	-4.2741e-07
effort_devs[125]	0.387094	3.59775e-07
effort_devs[126]	0.374606	-4.76362e-07
effort_devs[127]	0.0560135	1.23855e-07
effort_devs[128]	-0.130093	8.04053e-07
effort_devs[129]	-0.293949	4.764e-07
effort_devs[130]	-0.266355	-4.35891e-07
effort_devs[131]	-0.104125	1.26988e-06
effort_devs[132]	-0.363571	-9.5769e-07
effort_devs[133]	-0.0291413	-7.46196e-07
effort_devs[134]	0.189378	3.04641e-07
effort_devs[135]	0.160513	-3.57837e-07
effort_devs[136]	0.00113082	-4.2741e-07
effort_devs[137]	0.387094	3.59775e-07
effort_devs[138]	0.374606	-4.76362e-07
effort_devs[139]	0.0560135	1.23855e-07
effort_devs[140]	-0.130093	8.04053e-07
effort_devs[141]	-0.293949	4.764e-07
effort_devs[142]	-0.266355	-4.35891e-07
effort_devs[143]	-0.104125	1.26988e-06
effort_devs[144]	-0.363571	-9.5769e-07
effort_devs[145]	-0.0291413	-7.46196e-07
effort_devs[146]	0.189378	3.04641e-07
effort_devs[147]	0.160513	-3.57837e-07
effort_devs[148]	0.00113082	-4.2741e-07
effort_devs[149]	0.387094	3.59775e-07
effort_devs[150]	0.374606	-4.76362e-07
effort_devs[151]	0.0560135	1.23855e-07
effort_devs[152]	-0.130093	8.04053e-07
effort_devs[153]	-0.293949	4.764e-07
effort_devs[154]	-0.266355	-4.35891e-07
effort_devs[155]	-0.104125	1.26988e-06
effort_devs[156]	-0.363571	-9.5769e-07
effort_devs[157]	-0.0291413	-7.46196e-07
effort_devs[158]	0.189378	3.04641e-07
effort_devs[159]	0.160513	-3.57837e-07
effort_devs[160]	0.00113082	-4.2741e-07
effort_devs[161]	0.387094	3.59775e-07
effort_devs[162]	0.374606	-4.76362e-07
effort_devs[163]	0.0560135	1.23855e-07
effort_devs[164]	-0.130093	8.04053e-07
effort_devs[165]	-0.293949	4.764e-07
effort_devs[166]	-0.266355	-4.35891e-07
effort_devs[167]	-0.104125	1.26988e-06
effort_devs[168]	-0.363571	-9.5769e-07
effort_devs[169]	-0.0291413	-7.46196e-07
effort_devs[170]	0.189378	3.04641e-07
effort_devs[171]	0.160513	-3.57837e-07
effort_devs[172]	0.00113082	-4.2741e-07
effort_devs[173]	0.387094	3.59775e-07
effort_devs[174]	0.374606	-4.76362e-07
effort_devs[175]	0.0560135	1.23855e-07
effort_devs[176]	-0.130093	8.04053e-07
effort_devs[177]	-0.293949	4.764e-07
effort_devs[178]	-0.266355	-4.35891e-07
effort_devs[179]	-0.104125	1.26988e-06
effort_devs[180]	-0.363571	-9.5769e-07
effort_devs[181]	-0.0291413	-7.46196e-07
effort_devs[182]	0.189378	3.04641e-07
effort_devs[183]	0.160513	-3.57837e-07
effort_devs[184]	0.00113082	-4.2741e-07
effort_devs[185]	0.387094	3.59775e-07
effort_devs[186]	0.374606	-4.76362e-07
effort_devs[187]	0.0560135	1.23855e-07
effort_devs[188]	-0.130093	8.04053e-07
effort_devs[189]	-0.293949	4.764e-07
effort_devs[190]	-0.266355	-4.35891e-07
effort_devs[191]	-0.104125	1.26988e-06
effort_devs[192]	-0.363571	-9.5769e-07
effort_devs[193]	-0.0291413	-7.46196e-07
effort_devs[194]	0.189378	3.04641e-07
effort_devs[195]	0.160513	-3.57837e-07
effort_devs[196]	0.00113082	-4.2741e-07
effort_devs[197]	0.387094	3.59775e-07
effort_devs[198]	0.374606	-4.76362e-07
effort_devs[199]	0.0560135	1.23855e-07
effort_devs[200]	-0.130093	8.04053e-07
effort_devs[201]	-0.293949	4.764e-07
effort_devs[202]	-0.266355	-4.35891e-07
effort_devs[203]	-0.104125	1.26988e-06
effort_devs[204]	-0.363571	-9.5769e-07
effort_devs[205]	-0.0291413	-7.46196e-07
effort_devs[206]	0.189378	3.04641e-07
effort_devs[207]	0.160513	-3.57837e-07
effort_devs[208]	0.00113082	-4.2741e-07
effort_devs[209]	0.387094	3.59775e-07
effort_devs[210]	0.374606	-4.76362e-07
effort_devs[211]	0.0560135	1.23855e-07
effort_devs[212]	-0.130093	8.04053e-07
effort_devs[213]	-0.293949	4.764e-07
effort_devs[214]	-0.266355	-4.35891e-07
effort_devs[215]	-0.104125	1.26988e-06
effort_devs[216]	-0.363571	-9.5769e-07
effort_devs[217]	-0.0291413	-7.46196e-07
effort_devs[218]	0.189378	3.04641e-07
effort_devs[219]	0.160513	-3.57837e-07
effort_devs[220]	0.00113082	-4.2741e-07
effort_devs[221]	0.387094	3.59775e-07
effort_devs[222]	0.374606	-4.76362e-07
effort_devs[223]	0.0560135	1.23855e-07
effort_devs[224]	-0.130093	8.04053e-07
effort_devs[225]	-0.293949	4.764e-07
effort_devs[226]	-0.266355	-4.35891e-07
effort_devs[227]	-0.104125	1.26988e-06
effort_devs[228]	-0.363571	-9.5769e-07
effort_devs[229]	-0.0291413	-7.46196e-07
effort_devs[230]	0.189378	3.04641e-07
effort_devs[231]	0.160513	-3.57837e-07
effort_devs[232]	0.00113082	-4.2741e-07
effort_devs[233]	0.387094	3.59775e-07
effort_devs[234]	0.374606	-4.76362e-07
effort_devs[235]	0.0560135	1.23855e-07
effort_devs[236]	-0.130093	8.04053e-07
effort_devs[237]	-0.293949	4.764e-07
effort_devs[238]	-0.266355	-4.35891e-07
effort_devs[239]	-0.104125	1.26988e-06
effort_devs[240]	-0.363571	-9.5769e-07
effort_devs[241]	-0.0291413	-7.46196e-07
effort_devs[242]	0.189378	3.04641e-07
effort_devs[243]	0.160513	-3.57837e-07
effort_devs[244]	0.00113082	-4.2741e-07
effort_devs[245]	0.387094	3.59775e-07
effort_devs[246]	0.374606	-4.76362e-07
effort_devs[247]	0.0560135	1.23855e-07
effort_devs[248]	-0.130093	8.04053e-07
effort_devs[249]	-0.293949	4.764e-07
effort_devs[250]	-0.266355	-4.35891e-07
effort_devs[251]	-0.104125	1.26988e-06
effort_devs[252]	-0.363571	-9.5769e-07
effort_devs[253]	-0.0291413	-7.46196e-07
effort_devs[254]	0.189378	3.04641e-07
effort_devs[255]	0.160513	-3.57837e-07
effort_devs[256]	0.00113082	-4.2741e-07
effort_devs[257]	0.387094	3.59775e-07
effort_devs[258]	0.374606	-4.76362e-07
effort_devs[259]	0.0560135	1.23855e-07
effort_devs[260]	-0.130093	8.04053e-07
effort_devs[261]	-0.293949	4.764e-07
effort_devs[262]	-0.266355	-4.35891e-07
effort_devs[263]	-0.104125	1.26988e-06
effort_devs[264]	-0.363571	-9.5769e-07
effort_devs[265]	-0.0291413	-7.46196e-07
effort_devs[266]	0.189378	3.04641e-07
effort_devs[267]	0.160513	-3.57837e-07
effort_devs[268]	0.00113082	-4.2741e-07
effort_devs[269]	0.387094	3.59775e-07
effort_devs[270]	0.374606	-4.76362e-07
effort_devs[271]	0.0560135	1.23855e-07
effort_devs[272]	-0.130093	8.04053e-07
effort_devs[273]	-0.293949	4.764e-07
effort_devs[274]	-0.266355	-4.35891e-07
effort_devs[275]	-0.104125	1.26988e-06
effort_devs[276]	-0.363571	-9.5769e-07
effort_devs[277]	-0.0291413	-7.46196e-07
effort_devs[278]	0.189378	3.04641e-07
effort_devs[279]	0.160513	-3.57837e-07
effort_devs[280]	0.00113082	-4.2741e-07
effort_devs[281]	0.387094	3.59775e-07
effort_devs[282]	0.374606	-4.76362e-07
effort_devs[283]	0.0560135	1.23855e-07
effort_devs[284]	-0.130093	8.04053e-07
effort_devs[285]	-0.293949	4.764e-07
effort_devs[286]	-0.266355	-4.35891e-07
effort_devs[287]	-0.104125	1.26988e-06
effort_devs[288]	-0.363571	-9.5769e-07
effort_devs[289]	-0.0291413	-7.46196e-07
effort_devs[290]	0.189378	3.04641e-07
effort_devs[291]	0.160513	-3.57837e-07
effort_devs[292]	0.00113082	-4.2741e-07
effort_devs[293]	0.387094	3.59775e-07
effort_devs[294]	0.374606	-4.76362e-07
effort_devs[295]	0.0560135	1.23855e-07
effort_devs[296]	-0.130093	8.04053e-07
effort_devs[297]	-0.293949	4.764e-07
effort_devs[298]	-0.266355	-4.35891e-07
effort_devs[299]	-0.104125	1.26988e-06
effort_devs[300]	-0.363571	-9.5769e-07
effort_devs[301]	-0.0291413	-7.46196e-07
effort_devs[302]	0.189378	3.04641e-07
effort_devs[303]	0.160513	-3.57837e-07
effort_devs[304]	0.00113082	-4.2741e-07
effort_devs[305]	0.387094	3.59775e-07
effort_devs[306]	0.374606	-4.76362e-07
effort_devs[307]	0.0560135	1.23855e-07
effort_devs[308]	-0.130093	8.04053e-07
effort_devs[309]	-0.293949	4.764e-07
effort_devs[310]	-0.266355	-4.35891e-07
effort_devs[311]	-0.104125	1.26988e-06
effort_devs[312]	-0.363571	-9.5769e-07
effort_devs[313]	-0.0291413	-7.46196e-07
effort_devs[314]	0.189378	3.04641e-07
effort_devs[315]	0.160513	-3.57837e-07
effort_devs[316]	0.00113082	-4.2741e-07
effort_devs[317]	0.387094	3.59775e-07
effort_devs[318]	0.374606	-4.76362e-07
effort_devs[319]	0.0560135	1.23855e-07
effort_devs[320]	-0.130093	8.04053e-07
effort_devs[321]	-0.293949	4.764e-07
effort_devs[322]	-0.266355	-4.35891e-07
effort_devs[323]	-0.104125	1.26988e-06
effort_devs[324]	-0.363571	-9.5769e-07
effort_devs[325]	-0.0291413	-7.46196e-07
effort_devs[326]	0.189378	3.04641e-07
effort_devs[327]	0.160513	-3.57837e-07
effort_devs[328]	0.00113082	-4.2741e-07
effort_devs[329]	0.387094	3.59775e-07
effort_devs[330]	0.374606	-4.76362e-07
effort_devs[331]	0.0560135	1.23855e-07
effort_devs[332]	-0.130093	8.04053e-07
effort_devs[333]	-0.293949	4.764e-07
effort_devs[334]	-0.266355	-4.35891e-07
effort_devs[335]	-0.104125	1.26988e-06
effort_devs[336]	-0.363571	-9.5769e-07
effort_devs[337]	-0.0291413	-7.46196e-07
effort_devs[338]	0.189378	3.04641e-07
effort_devs[339]	0.160513	-3.57837e-07
effort_devs[340]	0.00113082	-4.2741e-07
effort_devs[341]	0.387094	3.59775e-07
effort_devs[342]	0.374606	-4.76362e-07
effort_devs[343]	0.0560135	1.23855e-07
effort_devs[344]	-0.130093	8.04053e-07
effort_devs[345]	-0.293949	4.764e-07
effort_devs[346]	-0.266355	-4.35891e-07
effort_devs[347]	-0.104125	1.26988e-06
effort_devs[348]	-0.363571	-9.5769e-07
effort_devs[349]	-0.0291413	-7.46196e-07
effort_devs[350]	0.189378	3.04641e-07
effort_devs[351]	0.160513	-3.57837e-07
effort_devs[352]	0.00113082	-4.2741e-07
effort_devs[353]	0.387094	3.59775e-07
effort_devs[354]	0.374606	-4.76362e-07
effort_devs[355]	0.0560135	1.23855e-07
effort_devs[356]	-0.130093	8.04053e-07
effort_devs[357]	-0.293949	4.764e-07
effort_devs[358]	-0.266355	-4.35891e-07
effort_devs[359]	-0.104125	1.26988e-06
effort_devs[360]	-0.363571	-9.5769e-07
effort_devs[361]	-0.0291413	-7.46196e-07
effort_devs[362]	0.189378	3.04641e-07
effort_devs[363]	0.160513	-3.57837e-07
effort_devs[364]	0.00113082	-4.2741e-07
effort_devs[365]	0.387094	3.59775e-07
effort_devs[366]	0.374606	-4.76362e-07
effort_devs[367]	0.0560135	1.23855e-07
effort_devs[368]	-0.130093	8.04053e-07
effort_devs[369]	-0.293949	4.764e-07
effort_devs[370]	-0.266355	-4.35891e-07
effort_devs[371]	-0.104125	1.26988e-06
effort_devs[372]	-0.363571	-9.5769e-07
effort_devs[373]	-0.0291413	-7.46196e-07
effort_devs[374]	0.189378	3.04641e-07
effort_devs[375]	0.160513	-3.57837e-07
effort_devs[376]	0.00113082	-4.2741e-07
effort_devs[377]	0.387094	3.59775e-07
effort_devs[378]	0.374606	-4.76362e-07
effort_devs[379]	0.0560135	1.23855e-07
effort_devs[380]	-0.130093	8.04053e-07
effort_devs[381]	-0.293949	4.764e-07
effort_devs[382]	-0.266355	-4.35891e-07
effort_devs[383]	-0.104125	1.26988e-06
effort_devs[384]	-0.363571	-9.5769e-07
effort_devs[385]	-0.0291413	-7.46196e-07
effort_devs[386]	0.189378	3.04641e-07
effort_devs[387]	0.160513	-3.57837e-07
effort_devs[388]	0.00113082	-4.2741e-07
effort_devs[389]	0.387094	3.59775e-07
effort_devs[390]	0.374606	-4.76362e-07
effort_devs[391]	0.0560135	1.23855e-07
effort_devs[392]	-0.130093	8.04053e-07
effort_devs[393]	-0.293949	4.764e-07
effort_devs[394]	-0.266355	-4.35891e-07
effort_devs[395]	-0.104125	1.26988e-06
effort_devs[396]	-0.363571	-9.5769e-07
effort_devs[397]	-0.0291413	-7.46196e-07
effort_devs[398]	0.189378	3.04641e-07
effort_devs[399]	0.160513	-3.57837e-07
effort_devs[400]	0.00113082	-4.2741e-07
effort_devs[401]	0.387094	3.59775e-07
effort_devs[402]	0.374606	-4.76362e-07
effort_devs[403]	0.0560135	1.23855e-07
effort_devs[404]	-0.130093	8.04053e-07
effort_devs[405]	-0.293949	4.764e-07
effort_devs[406]	-0.266355	-4.35891e-07
effort_devs[407]	-0.104125	1.26988e-06
effort_devs[408]	-0.363571	-9.5769e-07
effort_devs[409]	-0.0291413	-7.46196e-07
effort_devs[410]	0.189378	3.04641e-07
effort_devs[411]	0.160513	-3.57837e-07
effort_devs[412]	0.00113082	-4.2741e-07
effort_devs[413]	0.387094	3.59775e-07
effort_devs[414]	0.374606	-4.76362e-07
effort_devs[415]	0.0560135	1.23855e-07
effort_devs[416]	-0.130093	8.04053e-07
effort_devs[417]	-0.293949	4.764e-07
effort_devs[418]	-0.266355	-4.35891e-07
effort_devs[419]	-0.104125	1.26988e-06
effort_devs[420]	-0.363571	-9.5769e-07
effort_devs[421]	-0.0291413	-7.46196e-07
effort_devs[422]	0.189378	3.04641e-07
effort_devs[423]	0.160513	-3.57837e-07
effort_devs[424]	0.00113082	-4.2741e-07
effort_devs[425]	0.387094	3.59775e-07
effort_devs[426]	0.374606	-4.76362e-07
effort_devs[427]	0.0560135	1.23855e-07
effort_devs[428]	-0.130093	8.04053e-07
effort_devs[429]	-0.293949	4.764e-07
effort_devs[430]	-0.266355	-4.35891e-07
effort_devs[431]	-0.104125	1.26988e-06
effort_devs[432]	-0.363571	-9.5769e-07
effort_devs[433]	-0.0291413	-7.46196e-07
effort_devs[434]	0.189378	3.04641e-07
effort_devs[435]	0.160513	-3.57837e-07
effort_devs[436]	0.00113082	-4.2741e-07
effort_devs[437]	0.387094	3.59775e-07
effort_devs[438]	0.374606	-4.76362e-07
effort_devs[439]	0.0560135	1.23855e-07
effort_devs[440]	-0.130093	8.04053e-07
effort_devs[441]	-0.293949	4.764e-07
effort_devs[442]	-0.266355	-4.35891e-07
effort_devs[443]	-0.104125	1.26988e-06
effort_devs[444]	-0.363571	-9.5769e-07
effort_devs[445]	-0.0291413	-7.46196e-07
effort_devs[446]	0.189378	3.04641e-07
effort_devs[447]	0.160513	-3.57837e-07
effort_devs[448]	0.00113082	-4.2741e-07
effort_devs[449]	0.387094	3.59775e-07
effort_devs[450]	0.374606	-4.76362e-07
effort_devs[451]	0.0560135	1.23855e-07
effort_devs[452]	-0.130093	8.04053e-07
effort_devs[453]	-0.293949	4.764e-07
effort_devs[454]	-0.266355	-4.35891e-07
effort_devs[455]	-0.104125	1.26988e-06
effort_devs[456]	-0.363571	-9.5769e-07
effort_devs[457]	-0.0291413	-7.46196e-07
effort_devs[458]	0.189378	3.04641e-07
effort_devs[459]	0.160513	-3.57837e-07
effort_devs[460]	0.00113082	-4.2741e-07
effort_devs[461]	0.387094	3.59775e-07
effort_devs[462]	0.374606	-4.76362e-07
effort_devs[463]	0.0560135	1.23855e-07
effort_devs[464]	-0.130093	8.04053e-07
effort_devs[465]	-0.293949	4.764e-07
effort_devs[466]	-0.266355	-4.35891e-07
effort_devs[467]	-0.104125	1.26988e-06
effort_devs[468]	-0.363571	-9.5769e-07
effort_devs[469]	-0.0291413	-7.46196e-07
effort_devs[470]	0.189378	3.04641e-07
effort_devs[471]	0.160513	-3.57837e-07
effort_devs[472]	0.00113082	-4.2741e-07
effort_devs[473]	0.387094	3.59775e-07
effort_devs[474]	0.374606	-4.76362e-07
effort_devs[475]	0.0560135	1.23855e-07
effort_devs[476]	-0.130093	8.04053e-07
effort_devs[477]	-0.293949	4.764e-07
effort_devs[478]	-0.266355	-4.35891e-07
effort_devs[479]	-0.104125	1.26988e-06
effort_devs[480]	-0.363571	-9.5769e-07
effort_devs[481]	-0.0291413	-7.46197e-07
effort_devs[482]	0.189378	3.04641e-07
effort_devs[483]	0.160513	-3.57837e-07
effort_devs[484]	0.00113082	-4.2741e-07
effort_devs[485]	0.387094	3.59775e-07
effort_devs[486]	0.374606	-4.76362e-07
effort_devs[487]	0.0560135	1.23855e-07
effort_devs[488]	-0.130093	8.04053e-07
effort_devs[489]	-0.293949	4.76402e-07
effort_devs[490]	-0.266355	-4.3589e-07
effort_devs[491]	-0.104125	1.26988e-06
effort_devs[492]	-0.363571	-9.5769e-07
effort_devs[493]	-0.0291413	-7.46196e-07
effort_devs[494]	0.189378	3.04641e-07
effort_devs[495]	0.160513	-3.57836e-07
effort_devs[496]	0.00113082	-4.27412e-07
effort_devs[497]	0.387094	3.59775e-07
effort_devs[498]	0.374606	-4.76362e-07
effort_devs[499]	0.0560135	1.23855e-07
effort_devs[500]	-0.130093	8.04053e-07
effort_devs[501]	-0.293949	4.76403e-07
effort_devs[502]	-0.266355	-4.35888e-07
effort_devs[503]	-0.104125	1.26988e-06
effort_devs[504]	-0.363571	-9.57692e-07
effort_devs[505]	-0.0291413	-7.46196e-07
effort_devs[506]	0.189378	3.04641e-07
effort_devs[507]	0.160513	-3.57833e-07
effort_devs[508]	0.00113082	-4.27409e-07
effort_devs[509]	0.387094	3.59775e-07
effort_devs[510]	0.374606	-4.7636e-07
effort_devs[511]	0.0560135	1.23861e-07
effort_devs[512]	-0.130093	8.04065e-07
effort_devs[513]	-0.293949	4.76423e-07
effort_devs[514]	-0.266355	-4.35848e-07
effort_devs[515]	-0.104125	1.26997e-06
effort_devs[516]	-0.363571	-9.57506e-07
effort_devs[517]	-0.0291413	-7.45882e-07
effort_devs[518]	0.189378	3.05007e-07
effort_devs[519]	0.160513	-3.57367e-07
effort_devs[520]	0.00113082	-4.26533e-07
effort_devs[521]	0.387094	3.63157e-07
effort_devs[522]	0.374606	-4.72567e-07
effort_devs[523]	0.0560135	1.25502e-07
effort_devs[524]	-0.130093	8.0376e-07
effort_devs[525]	-0.293949	4.752e-07
effort_devs[526]	-0.266355	-4.38126e-07
effort_devs[527]	-0.104125	1.2653e-06
effort_devs[528]	-0.363571	-9.66742e-07
effort_devs[529]	-0.0291413	-7.58256e-07
effort_devs[530]	0.189378	3.00794e-07
effort_devs[531]	0.160513	-3.5631e-07
effort_devs[532]	0.00113082	-4.22473e-07
effort_devs[533]	0.387094	3.7965e-07
effort_devs[534]	0.374606	-4.38491e-07
effort_devs[535]	0.0560135	1.35581e-07
effort_devs[536]	-0.130093	7.67815e-07
effort_devs[537]	-0.293949	4.10366e-07
effort_devs[538]	-0.266355	-5.46963e-07
effort_devs[539]	-0.104125	1.04476e-06
effort_devs[540]	-0.363571	-1.40193e-06
effort_devs[541]	-0.0291413	-1.35383e-06
effort_devs[542]	0.189378	5.14521e-08
effort_devs[543]	0.160513	-3.75991e-07
effort_devs[544]	0.00113082	-3.60899e-07
effort_devs[545]	0.387094	6.83164e-07
effort_devs[546]	0.374606	1.1711e-06
effort_devs[547]	0.0560135	1.63385e-06
effort_devs[548]	-0.130093	7.24006e-07
effort_devs[549]	-0.293949	-2.7658e-07
effort_devs[550]	-0.266355	-1.93076e-06
effort_devs[551]	-0.104125	-1.83262e-06
effort_devs[552]	-0.363571	-7.11748e-06
effort_devs[553]	-0.0291414	-9.02334e-06
effort_devs[554]	0.189378	-2.72e-06
effort_devs[555]	0.160513	-6.71603e-07
effort_devs[556]	0.00113083	-4.04751e-08
effort_devs[557]	0.387094	2.41579e-06
effort_devs[558]	0.374606	-1.18949e-07
effort_devs[559]	0.0560137	-3.93389e-07
effort_devs[560]	-0.130092	6.24821e-07
effort_devs[561]	-0.293948	4.2003e-07
effort_devs[562]	-0.266352	-1.99897e-07
effort_devs[563]	-0.104115	2.28158e-06
effort_devs[564]	-0.363552	1.28768e-06
effort_devs[565]	-0.0290964	2.47416e-06
effort_devs[566]	0.189477	2.36886e-06
effort_devs[567]	0.160741	5.10684e-07
effort_devs[568]	0.00163003	-2.92306e-06
effort_devs[569]	0.389317	1.60814e-06
effort_devs[570]	0.380909	-7.35696e-06
effort_devs[571]	0.0677944	4.86988e-06
effort_devs[572]	-0.100187	3.82885e-06
effort_devs[573]	-0.224722	-3.38617e-07
effort_devs[574]	-0.0715782	2.00041e-06
effort_devs[575]	0.483036	-1.36418e-06
